"","Terms","Docs","value","category"
"9842","depart","Cluster2",0,"0.25"
"9843","departed","Cluster2",0,"0.25"
"9844","department","Cluster2",0,"0.25"
"9845","departments","Cluster2",0,"0.25"
"9846","departure","Cluster2",0.0133333333333333,"0.25"
"9847","depend","Cluster2",0.04,"0.25"
"9848","depended","Cluster2",0,"0.25"
"9849","dependencemakes","Cluster2",0.0133333333333333,"0.25"
"9850","dependencies","Cluster2",0,"0.25"
"9851","dependencieswe","Cluster2",0,"0.25"
"9852","dependency","Cluster2",0,"0.25"
"9853","dependent","Cluster2",0.0133333333333333,"0.25"
"9854","depending","Cluster2",0,"0.25"
"9855","depends","Cluster2",0.0133333333333333,"0.25"
"9856","dependshonesty","Cluster2",0,"0.25"
"9857","depletion","Cluster2",0,"0.25"
"9858","deplore","Cluster2",0,"0.25"
"9859","deplored","Cluster2",0,"0.25"
"9860","deposits","Cluster2",0,"0.25"
"9861","deprecated","Cluster2",0,"0.25"
"9862","depressed","Cluster2",0,"0.25"
"9863","depression","Cluster2",0.0266666666666667,"0.25"
"9864","deprivation","Cluster2",0,"0.25"
"9865","deprive","Cluster2",0,"0.25"
"9866","deprived","Cluster2",0,"0.25"
"9867","depth","Cluster2",0,"0.25"
"9868","depths","Cluster2",0,"0.25"
"9869","deputed","Cluster2",0,"0.25"
"9870","derive","Cluster2",0.0133333333333333,"0.25"
"9871","derived","Cluster2",0,"0.25"
"9872","derives","Cluster2",0,"0.25"
"9873","descendants","Cluster2",0,"0.25"
"9874","descends","Cluster2",0,"0.25"
"9875","describes","Cluster2",0,"0.25"
"9876","desert","Cluster2",0,"0.25"
"9877","deserts","Cluster2",0.0133333333333333,"0.25"
"9878","deserve","Cluster2",0,"0.25"
"9879","deserved","Cluster2",0,"0.25"
"9880","deserves","Cluster2",0,"0.25"
"9881","deserving","Cluster2",0,"0.25"
"9882","designates","Cluster2",0,"0.25"
"9883","designation","Cluster2",0,"0.25"
"9884","designed","Cluster2",0.0266666666666667,"0.25"
"9885","designin","Cluster2",0,"0.25"
"9886","designing","Cluster2",0,"0.25"
"9887","designs","Cluster2",0.0133333333333333,"0.25"
"9888","desirable","Cluster2",0,"0.25"
"9889","desire","Cluster2",0.0933333333333333,"0.25"
"9890","desired","Cluster2",0,"0.25"
"9891","desirei","Cluster2",0.0133333333333333,"0.25"
"9892","desirous","Cluster2",0.0133333333333333,"0.25"
"9893","despair","Cluster2",0.0666666666666667,"0.25"
"9894","despaired","Cluster2",0,"0.25"
"9895","desperate","Cluster2",0.0133333333333333,"0.25"
"9896","desperation","Cluster2",0.0133333333333333,"0.25"
"9897","despise","Cluster2",0.0133333333333333,"0.25"
"9898","despite","Cluster2",0.0266666666666667,"0.25"
"9899","despondence","Cluster2",0,"0.25"
"9900","despotic","Cluster2",0,"0.25"
"9901","despotism","Cluster2",0,"0.25"
"9902","destined","Cluster2",0,"0.25"
"9903","destinies","Cluster2",0,"0.25"
"9904","destiny","Cluster2",0.106666666666667,"0.25"
"9905","destinythe","Cluster2",0,"0.25"
"9906","destroy","Cluster2",0.0133333333333333,"0.25"
"9907","destroyed","Cluster2",0,"0.25"
"9908","destroying","Cluster2",0,"0.25"
"9909","destroys","Cluster2",0,"0.25"
"9910","destruction","Cluster2",0,"0.25"
"9911","destructionif","Cluster2",0,"0.25"
"9912","destructive","Cluster2",0,"0.25"
"9913","detail","Cluster2",0,"0.25"
"9914","detailed","Cluster2",0.0133333333333333,"0.25"
"9915","detect","Cluster2",0,"0.25"
"9916","deter","Cluster2",0.0133333333333333,"0.25"
"9917","determination","Cluster2",0.0266666666666667,"0.25"
"9918","determinations","Cluster2",0,"0.25"
"9919","determine","Cluster2",0.0133333333333333,"0.25"
"9920","determined","Cluster2",0.0533333333333333,"0.25"
"9921","determining","Cluster2",0.0133333333333333,"0.25"
"9922","detract","Cluster2",0,"0.25"
"9923","detriment","Cluster2",0,"0.25"
"9924","detroit","Cluster2",0,"0.25"
"9925","devastates","Cluster2",0,"0.25"
"9926","devastating","Cluster2",0,"0.25"
"9927","develop","Cluster2",0.0133333333333333,"0.25"
"9928","developed","Cluster2",0.0133333333333333,"0.25"
"9929","developing","Cluster2",0,"0.25"
"9930","development","Cluster2",0.0533333333333333,"0.25"
"9931","developments","Cluster2",0.0266666666666667,"0.25"
"9932","device","Cluster2",0,"0.25"
"9933","devices","Cluster2",0.0133333333333333,"0.25"
"9934","devise","Cluster2",0,"0.25"
"9935","devised","Cluster2",0.0133333333333333,"0.25"
"9936","devising","Cluster2",0,"0.25"
"9937","devolve","Cluster2",0,"0.25"
"9938","devote","Cluster2",0.0133333333333333,"0.25"
"9939","devoted","Cluster2",0,"0.25"
"9940","devotedto","Cluster2",0,"0.25"
"9941","devotion","Cluster2",0.08,"0.25"
"9942","diamonds","Cluster2",0,"0.25"
"9943","diary","Cluster2",0,"0.25"
"9944","dictate","Cluster2",0.0133333333333333,"0.25"
"9945","dictates","Cluster2",0.0133333333333333,"0.25"
"9946","dictator","Cluster2",0,"0.25"
"9947","dictators","Cluster2",0,"0.25"
"9948","dictatorship","Cluster2",0,"0.25"
"9949","didnt","Cluster2",0,"0.25"
"9950","diebecause","Cluster2",0.0133333333333333,"0.25"
"9951","died","Cluster2",0,"0.25"
"9952","dies","Cluster2",0.0133333333333333,"0.25"
"9953","differ","Cluster2",0.0133333333333333,"0.25"
"9954","difference","Cluster2",0.0133333333333333,"0.25"
"9955","differences","Cluster2",0.0533333333333333,"0.25"
"9956","different","Cluster2",0.0533333333333333,"0.25"
"9957","differentiating","Cluster2",0,"0.25"
"9958","differentiation","Cluster2",0,"0.25"
"9959","differently","Cluster2",0,"0.25"
"9960","differing","Cluster2",0.04,"0.25"
"9961","difficult","Cluster2",0.0533333333333333,"0.25"
"9962","difficulteven","Cluster2",0.0133333333333333,"0.25"
"9963","difficulties","Cluster2",0.0133333333333333,"0.25"
"9964","difficulty","Cluster2",0,"0.25"
"9965","difficultyin","Cluster2",0,"0.25"
"9966","diffidence","Cluster2",0,"0.25"
"9967","diffusion","Cluster2",0,"0.25"
"9968","digital","Cluster2",0,"0.25"
"9969","dignified","Cluster2",0,"0.25"
"9970","dignity","Cluster2",0.0933333333333333,"0.25"
"9971","diligence","Cluster2",0,"0.25"
"9972","diligent","Cluster2",0,"0.25"
"9973","diminish","Cluster2",0,"0.25"
"9974","diminished","Cluster2",0,"0.25"
"9975","diminishes","Cluster2",0.0133333333333333,"0.25"
"9976","dimness","Cluster2",0,"0.25"
"9977","dingley","Cluster2",0,"0.25"
"9978","diplomacy","Cluster2",0,"0.25"
"9979","diplomacyi","Cluster2",0,"0.25"
"9980","diplomatic","Cluster2",0,"0.25"
"9981","dire","Cluster2",0.0133333333333333,"0.25"
"9982","direct","Cluster2",0.0266666666666667,"0.25"
"9983","directed","Cluster2",0.0133333333333333,"0.25"
"9984","directing","Cluster2",0,"0.25"
"9985","direction","Cluster2",0.0133333333333333,"0.25"
"9986","directly","Cluster2",0.04,"0.25"
"9987","directs","Cluster2",0,"0.25"
"9988","dirksen","Cluster2",0,"0.25"
"9989","disability","Cluster2",0,"0.25"
"9990","disadvantaged","Cluster2",0,"0.25"
"9991","disagreements","Cluster2",0,"0.25"
"9992","disappeared","Cluster2",0.0133333333333333,"0.25"
"9993","disappearing","Cluster2",0.0133333333333333,"0.25"
"9994","disappointed","Cluster2",0,"0.25"
"9995","disappointment","Cluster2",0,"0.25"
"9996","disapproved","Cluster2",0,"0.25"
"9997","disaster","Cluster2",0.0266666666666667,"0.25"
"9998","disasterin","Cluster2",0.0133333333333333,"0.25"
"9999","disasters","Cluster2",0.0133333333333333,"0.25"
"10000","disbursed","Cluster2",0,"0.25"
"10001","disbursement","Cluster2",0,"0.25"
"10002","discarding","Cluster2",0,"0.25"
"10003","discern","Cluster2",0.0133333333333333,"0.25"
"10004","discernment","Cluster2",0,"0.25"
"10005","discharge","Cluster2",0.0133333333333333,"0.25"
"10006","discharged","Cluster2",0,"0.25"
"10007","disciples","Cluster2",0,"0.25"
"10008","discipline","Cluster2",0.0533333333333333,"0.25"
"10009","disciplined","Cluster2",0.0133333333333333,"0.25"
"10010","discontents","Cluster2",0,"0.25"
"10011","discontinue","Cluster2",0,"0.25"
"10012","discord","Cluster2",0.0266666666666667,"0.25"
"10013","discordant","Cluster2",0,"0.25"
"10014","discountenancing","Cluster2",0,"0.25"
"10015","discourage","Cluster2",0,"0.25"
"10016","discouragement","Cluster2",0,"0.25"
"10017","discover","Cluster2",0,"0.25"
"10018","discovered","Cluster2",0,"0.25"
"10019","discoveries","Cluster2",0,"0.25"
"10020","discovering","Cluster2",0.0133333333333333,"0.25"
"10021","discrepancy","Cluster2",0,"0.25"
"10022","discretion","Cluster2",0,"0.25"
"10023","discretionin","Cluster2",0,"0.25"
"10024","discrimination","Cluster2",0,"0.25"
"10025","discriminations","Cluster2",0,"0.25"
"10026","discuss","Cluster2",0,"0.25"
"10027","discussing","Cluster2",0,"0.25"
"10028","discussion","Cluster2",0,"0.25"
"10029","discussions","Cluster2",0,"0.25"
"10030","disease","Cluster2",0.04,"0.25"
"10031","diseases","Cluster2",0,"0.25"
"10032","diseasethe","Cluster2",0,"0.25"
"10033","disfigure","Cluster2",0,"0.25"
"10034","disfranchised","Cluster2",0,"0.25"
"10035","disguises","Cluster2",0.0133333333333333,"0.25"
"10036","dishonorable","Cluster2",0,"0.25"
"10037","disinclination","Cluster2",0,"0.25"
"10038","disinterested","Cluster2",0,"0.25"
"10039","dismember","Cluster2",0,"0.25"
"10040","disobedience","Cluster2",0,"0.25"
"10041","disorder","Cluster2",0.0133333333333333,"0.25"
"10042","disparage","Cluster2",0,"0.25"
"10043","dispassionate","Cluster2",0,"0.25"
"10044","dispel","Cluster2",0,"0.25"
"10045","dispelled","Cluster2",0.0133333333333333,"0.25"
"10046","dispensations","Cluster2",0,"0.25"
"10047","display","Cluster2",0.0133333333333333,"0.25"
"10048","displayed","Cluster2",0,"0.25"
"10049","disposal","Cluster2",0,"0.25"
"10050","disposalbefore","Cluster2",0,"0.25"
"10051","disposition","Cluster2",0,"0.25"
"10052","dispositions","Cluster2",0,"0.25"
"10053","dispute","Cluster2",0,"0.25"
"10054","disputed","Cluster2",0,"0.25"
"10055","disputes","Cluster2",0.0133333333333333,"0.25"
"10056","disquisitions","Cluster2",0,"0.25"
"10057","disregard","Cluster2",0,"0.25"
"10058","disregarded","Cluster2",0,"0.25"
"10059","disregards","Cluster2",0,"0.25"
"10060","disrepair","Cluster2",0,"0.25"
"10061","disruption","Cluster2",0.0266666666666667,"0.25"
"10062","dissatisfied","Cluster2",0,"0.25"
"10063","dissemination","Cluster2",0,"0.25"
"10064","dissension","Cluster2",0,"0.25"
"10065","dissensions","Cluster2",0,"0.25"
"10066","dissent","Cluster2",0,"0.25"
"10067","dissenting","Cluster2",0,"0.25"
"10068","dissidents","Cluster2",0,"0.25"
"10069","dissipated","Cluster2",0,"0.25"
"10070","dissolution","Cluster2",0,"0.25"
"10071","dissolve","Cluster2",0,"0.25"
"10072","distance","Cluster2",0,"0.25"
"10073","distant","Cluster2",0.0133333333333333,"0.25"
"10074","distinct","Cluster2",0,"0.25"
"10075","distinction","Cluster2",0.0133333333333333,"0.25"
"10076","distinctions","Cluster2",0,"0.25"
"10077","distinctly","Cluster2",0,"0.25"
"10078","distinguished","Cluster2",0,"0.25"
"10079","distinguishing","Cluster2",0,"0.25"
"10080","distorts","Cluster2",0,"0.25"
"10081","distress","Cluster2",0.0133333333333333,"0.25"
"10082","distressed","Cluster2",0,"0.25"
"10083","distribute","Cluster2",0,"0.25"
"10084","distributed","Cluster2",0,"0.25"
"10085","distributer","Cluster2",0,"0.25"
"10086","distribution","Cluster2",0,"0.25"
"10087","district","Cluster2",0,"0.25"
"10088","distrust","Cluster2",0.0266666666666667,"0.25"
"10089","distrustful","Cluster2",0,"0.25"
"10090","disturb","Cluster2",0,"0.25"
"10091","disturbance","Cluster2",0,"0.25"
"10092","disturbed","Cluster2",0,"0.25"
"10093","disturbing","Cluster2",0,"0.25"
"10094","disturbs","Cluster2",0,"0.25"
"10095","disunion","Cluster2",0,"0.25"
"10096","diversity","Cluster2",0.0133333333333333,"0.25"
"10097","diversitythat","Cluster2",0.0133333333333333,"0.25"
"10098","divert","Cluster2",0,"0.25"
"10099","diverting","Cluster2",0,"0.25"
"10100","divide","Cluster2",0,"0.25"
"10101","divided","Cluster2",0.0666666666666667,"0.25"
"10102","dividend","Cluster2",0,"0.25"
"10103","divides","Cluster2",0.0133333333333333,"0.25"
"10104","divine","Cluster2",0.0266666666666667,"0.25"
"10105","divisible","Cluster2",0,"0.25"
"10106","division","Cluster2",0.0133333333333333,"0.25"
"10107","divisions","Cluster2",0.0133333333333333,"0.25"
"10108","divisionsgeographical","Cluster2",0,"0.25"
"10109","divisionsit","Cluster2",0,"0.25"
"10110","divisive","Cluster2",0.0133333333333333,"0.25"
"10111","divisiveness","Cluster2",0,"0.25"
"10112","divorce","Cluster2",0,"0.25"
"10113","divorced","Cluster2",0,"0.25"
"10114","dockyards","Cluster2",0,"0.25"
"10115","document","Cluster2",0,"0.25"
"10116","documents","Cluster2",0.0133333333333333,"0.25"
"10117","doers","Cluster2",0,"0.25"
"10118","doesif","Cluster2",0.0133333333333333,"0.25"
"10119","dofor","Cluster2",0,"0.25"
"10120","dogmas","Cluster2",0,"0.25"
"10121","dogmatic","Cluster2",0,"0.25"
"10122","dogs","Cluster2",0.0133333333333333,"0.25"
"10123","doing","Cluster2",0,"0.25"
"10124","dole","Cluster2",0,"0.25"
"10125","dollar","Cluster2",0,"0.25"
"10126","dollars","Cluster2",0,"0.25"
"10127","domestic","Cluster2",0.0533333333333333,"0.25"
"10128","domiciliary","Cluster2",0,"0.25"
"10129","dominant","Cluster2",0.0133333333333333,"0.25"
"10130","dominate","Cluster2",0.0133333333333333,"0.25"
"10131","dominated","Cluster2",0.0133333333333333,"0.25"
"10132","domination","Cluster2",0,"0.25"
"10133","domingo","Cluster2",0,"0.25"
"10134","dominion","Cluster2",0,"0.25"
"10135","dominions","Cluster2",0,"0.25"
"10136","done","Cluster2",0.0933333333333333,"0.25"
"10137","doneevery","Cluster2",0,"0.25"
"10138","dont","Cluster2",0,"0.25"
"10139","doomed","Cluster2",0,"0.25"
"10140","door","Cluster2",0,"0.25"
"10141","doors","Cluster2",0,"0.25"
"10142","doorstep","Cluster2",0.0133333333333333,"0.25"
"10143","doth","Cluster2",0.0133333333333333,"0.25"
"10144","doubly","Cluster2",0,"0.25"
"10145","doubt","Cluster2",0.04,"0.25"
"10146","doubted","Cluster2",0,"0.25"
"10147","doubting","Cluster2",0,"0.25"
"10148","doubtless","Cluster2",0,"0.25"
"10149","doubts","Cluster2",0,"0.25"
"10150","downamerica","Cluster2",0,"0.25"
"10151","downfall","Cluster2",0.0133333333333333,"0.25"
"10152","downward","Cluster2",0.0133333333333333,"0.25"
"10153","draft","Cluster2",0.0133333333333333,"0.25"
"10154","drafted","Cluster2",0,"0.25"
"10155","drama","Cluster2",0,"0.25"
"10156","dramatic","Cluster2",0,"0.25"
"10157","dramatically","Cluster2",0,"0.25"
"10158","drastic","Cluster2",0.0133333333333333,"0.25"
"10159","drastically","Cluster2",0.0133333333333333,"0.25"
"10160","draw","Cluster2",0.0266666666666667,"0.25"
"10161","drawing","Cluster2",0,"0.25"
"10162","drawn","Cluster2",0.0533333333333333,"0.25"
"10163","dread","Cluster2",0.0266666666666667,"0.25"
"10164","dreaded","Cluster2",0,"0.25"
"10165","dream","Cluster2",0.0666666666666667,"0.25"
"10166","dreamed","Cluster2",0,"0.25"
"10167","dreams","Cluster2",0,"0.25"
"10168","dreamswe","Cluster2",0,"0.25"
"10169","dreamthank","Cluster2",0.0133333333333333,"0.25"
"10170","dreary","Cluster2",0,"0.25"
"10171","drift","Cluster2",0.0133333333333333,"0.25"
"10172","drifted","Cluster2",0,"0.25"
"10173","drifting","Cluster2",0,"0.25"
"10174","drive","Cluster2",0.0266666666666667,"0.25"
"10175","driven","Cluster2",0,"0.25"
"10176","drivers","Cluster2",0,"0.25"
"10177","driving","Cluster2",0,"0.25"
"10178","drop","Cluster2",0,"0.25"
"10179","dropped","Cluster2",0.0133333333333333,"0.25"
"10180","drought","Cluster2",0,"0.25"
"10181","drugs","Cluster2",0,"0.25"
"10182","dueit","Cluster2",0,"0.25"
"10183","dulled","Cluster2",0.0133333333333333,"0.25"
"10184","durable","Cluster2",0.0133333333333333,"0.25"
"10185","durablenegligence","Cluster2",0,"0.25"
"10186","durably","Cluster2",0,"0.25"
"10187","duration","Cluster2",0,"0.25"
"10188","during","Cluster2",0,"0.25"
"10189","dust","Cluster2",0,"0.25"
"10190","duties","Cluster2",0.0533333333333333,"0.25"
"10191","duty","Cluster2",0.213333333333333,"0.25"
"10192","dwarfed","Cluster2",0.0133333333333333,"0.25"
"10193","dwell","Cluster2",0.0266666666666667,"0.25"
"10194","dying","Cluster2",0.0266666666666667,"0.25"
"10195","dynamic","Cluster2",0,"0.25"
"10196","dynamos","Cluster2",0.0133333333333333,"0.25"
"10197","each","Cluster2",0.0133333333333333,"0.25"
"10198","earlier","Cluster2",0,"0.25"
"10199","early","Cluster2",0.0266666666666667,"0.25"
"10200","earn","Cluster2",0,"0.25"
"10201","earned","Cluster2",0,"0.25"
"10202","earnest","Cluster2",0,"0.25"
"10203","earnestly","Cluster2",0.0133333333333333,"0.25"
"10204","earnings","Cluster2",0,"0.25"
"10205","earns","Cluster2",0.0133333333333333,"0.25"
"10206","ears","Cluster2",0.0133333333333333,"0.25"
"10207","earth","Cluster2",0.16,"0.25"
"10208","eartha","Cluster2",0.0133333333333333,"0.25"
"10209","earthand","Cluster2",0,"0.25"
"10210","earthat","Cluster2",0,"0.25"
"10211","earthly","Cluster2",0,"0.25"
"10212","ease","Cluster2",0.0266666666666667,"0.25"
"10213","easier","Cluster2",0,"0.25"
"10214","easily","Cluster2",0.0266666666666667,"0.25"
"10215","east","Cluster2",0.0133333333333333,"0.25"
"10216","eastern","Cluster2",0,"0.25"
"10217","easy","Cluster2",0.0133333333333333,"0.25"
"10218","easygoingness","Cluster2",0,"0.25"
"10219","ebbing","Cluster2",0.0133333333333333,"0.25"
"10220","ecclesiastical","Cluster2",0,"0.25"
"10221","echo","Cluster2",0,"0.25"
"10222","echoes","Cluster2",0,"0.25"
"10223","economic","Cluster2",0.253333333333333,"0.5"
"10224","economical","Cluster2",0,"0.25"
"10225","economically","Cluster2",0.0133333333333333,"0.25"
"10226","economics","Cluster2",0.0133333333333333,"0.25"
"10227","economy","Cluster2",0.0266666666666667,"0.25"
"10228","edge","Cluster2",0,"0.25"
"10229","edifice","Cluster2",0,"0.25"
"10230","educate","Cluster2",0,"0.25"
"10231","educated","Cluster2",0,"0.25"
"10232","education","Cluster2",0.0266666666666667,"0.25"
"10233","educational","Cluster2",0,"0.25"
"10234","educationit","Cluster2",0,"0.25"
"10235","effect","Cluster2",0,"0.25"
"10236","effected","Cluster2",0,"0.25"
"10237","effective","Cluster2",0.08,"0.25"
"10238","effectively","Cluster2",0.0133333333333333,"0.25"
"10239","effectiveness","Cluster2",0.0133333333333333,"0.25"
"10240","effects","Cluster2",0,"0.25"
"10241","effectual","Cluster2",0,"0.25"
"10242","effectually","Cluster2",0.0133333333333333,"0.25"
"10243","effectwith","Cluster2",0,"0.25"
"10244","efficiency","Cluster2",0.0133333333333333,"0.25"
"10245","efficiencythese","Cluster2",0.0133333333333333,"0.25"
"10246","efficient","Cluster2",0.0133333333333333,"0.25"
"10247","effort","Cluster2",0.146666666666667,"0.25"
"10248","efforts","Cluster2",0.12,"0.25"
"10249","egypt","Cluster2",0,"0.25"
"10250","eight","Cluster2",0,"0.25"
"10251","eisenhower","Cluster2",0,"0.25"
"10252","either","Cluster2",0.0266666666666667,"0.25"
"10253","elapsed","Cluster2",0.0133333333333333,"0.25"
"10254","elasticity","Cluster2",0,"0.25"
"10255","elder","Cluster2",0,"0.25"
"10256","elderly","Cluster2",0,"0.25"
"10257","elect","Cluster2",0.0133333333333333,"0.25"
"10258","elected","Cluster2",0,"0.25"
"10259","election","Cluster2",0,"0.25"
"10260","electionit","Cluster2",0,"0.25"
"10261","elections","Cluster2",0.0266666666666667,"0.25"
"10262","elective","Cluster2",0,"0.25"
"10263","electoral","Cluster2",0,"0.25"
"10264","electorate","Cluster2",0,"0.25"
"10265","electors","Cluster2",0,"0.25"
"10266","electric","Cluster2",0,"0.25"
"10267","element","Cluster2",0,"0.25"
"10268","elementary","Cluster2",0.0133333333333333,"0.25"
"10269","elements","Cluster2",0.0133333333333333,"0.25"
"10270","elevated","Cluster2",0,"0.25"
"10271","elevation","Cluster2",0,"0.25"
"10272","eligibility","Cluster2",0,"0.25"
"10273","elimination","Cluster2",0.0133333333333333,"0.25"
